Original File Name:,T:\BehavioralTasks\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_1-2014_Sep_18_0911.csv,Time:,2014_Sep_18_0911,Parameter File:,T:\BehavioralTasks\StimTool\FearConditioning\T1000_FC_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8), ('TASK_END', 99)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0.1
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499201772618,NA,NA,NA
NA,NA,2,6.31310721331,6.31809923104,NA,NA
1,1,3,10.6305089458,NA,NA,NA
1,1,4,11.2443019313,0.613792985481,1,1
2,1,3,13.6301356796,NA,NA,NA
2,1,4,14.1542698882,0.524134208594,1,1
3,1,3,16.6301071715,NA,NA,NA
3,1,4,17.0682434251,0.438136253579,1,1
4,1,3,19.6300957683,NA,NA,NA
4,1,4,20.3070992234,0.677003455188,1,1
5,2,5,22.6301174344,NA,NA,NA
6,0,3,24.6305089458,NA,NA,NA
6,0,4,25.2438739295,0.61336498367,0,1
7,1,3,27.6300733419,NA,NA,NA
7,1,4,28.1492452382,0.519171896318,1,1
NA,NA,99,28.6894101291,NA,NA,NA
