Original File Name:,T:\BehavioralTasks\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_1-2014_Sep_26_1329.csv,Time:,2014_Sep_26_1329,Parameter File:,T:\BehavioralTasks\StimTool\FearConditioning\T1000_FC_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8), ('VALENCE_RATING_ONSET', 9), ('VALENCE_RATING_RESPONSE', 10), ('AROUSAL_RATING_ONSET', 11), ('AROUSAL_RATING_RESPONSE', 12), ('ANXIETY_RATING_ONSET', 13), ('ANXIETY_RATING_RESPONSE', 14), ('TASK_END', 99)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0.7
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,10,1.22408175131,0.932567150798,3,0
NA,NA,12,2.61444941571,1.2720834869,4,0
NA,NA,10,22.5290631355,1.67820872809,2,1
NA,NA,12,24.5292302052,1.84770688345,5,1
NA,NA,99,29.0974951241,NA,NA,NA
NA,NA,10,30.9359034122,1.74599424843,2,0
NA,NA,12,31.9867527446,0.983318408253,4,0
NA,NA,10,35.1562885334,1.45768305182,2,1
NA,NA,12,36.2071472743,0.966282720095,4,1
NA,NA,99,37.8329733923,NA,NA,NA
